Vendite	Scontrini	Vendite.1	Scontrini.1	Vendite.2	Scontrini.2	Vendite.3	Scontrini.3	Vendite.4	Scontrini.4	Vendite.5	Scontrini.5	Giorno	day	month	year	newdate
													29	4	2020	2020-04-29
						0.00	1.0						30	4	2020	2020-04-30
													1	5	2020	2020-05-01
													2	5	2020	2020-05-02
													3	5	2020	2020-05-03
		4956.82	252.0					4032.24	211.0	4422.91	231.0		4	5	2020	2020-05-04
		6123.28	356.0					5038.15	279.0	5692.42	335.0		5	5	2020	2020-05-05
		6961.50	392.0					4394.43	280.0	5079.53	332.0		6	5	2020	2020-05-06
2833.06	181.0	6732.09	405.0	3094.92	202.0			4327.19	286.0	4377.10	284.0		7	5	2020	2020-05-07
3441.45	239.0	7634.73	476.0	4117.49	254.0			5000.77	322.0	4859.99	307.0		8	5	2020	2020-05-08
4755.26	296.0	8393.32	473.0	4439.84	246.0			5094.13	281.0	5021.61	336.0		9	5	2020	2020-05-09
3342.64	209.0	7034.47	423.0	3753.51	214.0			3856.51	249.0	4066.41	255.0		10	5	2020	2020-05-10
3043.79	237.0	6351.95	430.0	3244.08	213.0			4075.62	263.0	3931.33	272.0		11	5	2020	2020-05-11
2364.66	200.0	5826.90	396.0	3431.31	227.0			3936.01	270.0	4083.72	278.0		12	5	2020	2020-05-12
3052.85	228.0	6049.51	415.0	3642.33	251.0			4069.63	259.0	3715.33	278.0		13	5	2020	2020-05-13
2870.90	241.0	5703.56	397.0	3535.19	254.0			3881.67	267.0	3453.17	269.0		14	5	2020	2020-05-14
3747.20	290.0	7834.27	488.0	4764.69	296.0			4571.48	326.0	4477.80	286.0		15	5	2020	2020-05-15
4486.81	315.0	7063.06	455.0	4426.07	280.0			5470.61	350.0	5312.17	337.0		16	5	2020	2020-05-16
4147.44	273.0	7210.70	459.0	3834.78	257.0			4438.62	268.0	4400.82	317.0		17	5	2020	2020-05-17
4238.92	329.0	6085.17	460.0	4394.24	363.0			4983.11	432.0	4051.03	302.0		18	5	2020	2020-05-18
3913.37	311.0	7020.60	523.0	4576.43	338.0			4713.56	418.0	3918.36	287.0		19	5	2020	2020-05-19
3418.84	297.0	7294.47	523.0	4637.24	344.0			5122.50	443.0	4093.19	305.0		20	5	2020	2020-05-20
3860.33	323.0	6858.93	527.0	4276.21	343.0			4774.47	410.0	3931.75	291.0		21	5	2020	2020-05-21
4262.53	351.0	8471.01	625.0	4441.54	363.0			5572.57	480.0	4488.91	324.0		22	5	2020	2020-05-22
6147.20	458.0	9555.97	666.0	6721.36	489.0			6122.49	505.0	4245.79	315.0		23	5	2020	2020-05-23
5484.13	457.0	7864.27	567.0	5494.11	403.0			6146.14	527.0	4699.37	345.0		24	5	2020	2020-05-24
3549.51	326.0	6292.37	527.0	3497.20	332.0			3973.92	431.0	3202.44	301.0		25	5	2020	2020-05-25
3688.63	321.0	6948.98	520.0	3962.50	355.0			4599.01	456.0	3701.15	330.0		26	5	2020	2020-05-26
3194.59	307.0	6913.14	552.0	4493.57	369.0			4634.58	440.0	4225.30	372.0		27	5	2020	2020-05-27
3300.72	329.0	7260.27	598.0	5018.59	408.0			4449.56	454.0	4274.89	352.0		28	5	2020	2020-05-28
4566.50	367.0	9053.20	682.0	5333.82	448.0			5547.98	476.0	5541.89	465.0		29	5	2020	2020-05-29
6108.40	497.0	9629.08	724.0	6986.36	546.0			7036.61	590.0	5224.01	456.0		30	5	2020	2020-05-30
5671.72	490.0	7901.32	635.0	6424.72	488.0			5121.36	498.0	4997.51	443.0		31	5	2020	2020-05-31
4861.09	420.0	7191.87	588.0	5010.32	440.0	0.00	3.0	5635.46	540.0	3746.68	382.0		1	6	2020	2020-06-01
4431.18	376.0	7969.47	625.0	5948.44	478.0			5537.96	470.0	4693.01	408.0		2	6	2020	2020-06-02
4000.07	353.0	6194.43	564.0	4250.10	374.0	1738.27	339.0	4665.97	463.0	4145.61	417.0		3	6	2020	2020-06-03
4050.88	369.0	6446.39	577.0	5153.49	458.0	1963.43	310.0	5497.39	519.0	3835.70	368.0		4	6	2020	2020-06-04
3859.69	384.0	8130.77	692.0	5686.20	478.0	2471.45	393.0	6189.83	625.0	5735.89	522.0		5	6	2020	2020-06-05
6247.77	568.0	9596.59	769.0	6784.85	579.0	2884.35	472.0	7369.86	657.0	5318.70	520.0		6	6	2020	2020-06-06
7193.19	606.0	8306.46	668.0	6312.58	516.0	2360.77	344.0	6417.10	556.0	5112.45	467.0		7	6	2020	2020-06-07
4290.10	376.0	5996.28	564.0	5129.16	475.0	2635.23	386.0	5376.38	525.0	3940.33	378.0		8	6	2020	2020-06-08
4151.75	355.0	7309.09	610.0	5096.87	407.0	2254.89	367.0	5049.92	494.0	4604.15	453.0		9	6	2020	2020-06-09
4008.40	384.0	7408.49	633.0	5728.43	500.0	2300.76	395.0	5608.38	544.0	4325.68	452.0		10	6	2020	2020-06-10
4910.07	427.0	7508.11	646.0	5285.29	474.0	2275.90	375.0	6140.82	565.0	4972.36	487.0		11	6	2020	2020-06-11
4845.58	430.0	8081.01	649.0	6324.40	512.0	2515.26	406.0	7176.98	673.0	5395.60	504.0		12	6	2020	2020-06-12
6043.92	525.0	9005.00	749.0	7268.73	589.0	3205.98	533.0	8113.11	761.0	5907.60	530.0		13	6	2020	2020-06-13
5773.51	477.0	7835.27	667.0	6441.99	499.0	2449.17	368.0	6588.36	627.0	5335.45	517.0		14	6	2020	2020-06-14
3887.75	364.0	6363.35	598.0	4607.77	431.0	2126.81	370.0	5083.07	556.0	4349.73	478.0		15	6	2020	2020-06-15
3619.10	350.0	6523.43	575.0	4636.60	432.0	2466.61	411.0	6378.35	592.0	4104.22	430.0		16	6	2020	2020-06-16
4100.45	374.0	7408.77	631.0	5619.56	488.0	2315.50	372.0	5510.29	538.0	4824.20	477.0		17	6	2020	2020-06-17
4102.31	371.0	7532.31	619.0	5697.63	486.0	2231.71	378.0	5775.66	591.0	5062.36	517.0		18	6	2020	2020-06-18
4524.19	424.0	8014.07	676.0	6255.55	548.0	2496.65	420.0	6891.06	656.0	5641.44	568.0		19	6	2020	2020-06-19
5686.45	485.0	8547.52	681.0	6837.03	590.0	3257.55	529.0	7424.67	707.0	5961.69	580.0		20	6	2020	2020-06-20
5205.16	467.0	7596.03	631.0	5766.15	478.0	2428.76	402.0	5942.32	594.0	5363.23	484.0		21	6	2020	2020-06-21
2775.33	296.0	6021.24	580.0	4036.73	371.0	2351.13	399.0	4939.12	542.0	4348.63	476.0		22	6	2020	2020-06-22
3488.04	347.0	6122.28	561.0	4323.14	408.0	2188.34	397.0	4840.16	525.0	4302.06	471.0		23	6	2020	2020-06-23
3804.63	383.0	6762.44	572.0	5398.38	477.0	2316.90	399.0	5723.69	556.0	4643.75	450.0		24	6	2020	2020-06-24
4052.80	412.0	6639.63	608.0	5230.58	501.0	2326.63	426.0	5521.92	557.0	4952.74	494.0		25	6	2020	2020-06-25
4690.55	422.0	7854.71	675.0	6125.67	558.0	2653.79	454.0	6151.09	600.0	5799.98	571.0		26	6	2020	2020-06-26
5213.19	501.0	8222.27	707.0	6831.17	547.0	3204.42	549.0	7626.31	710.0	4859.72	488.0		27	6	2020	2020-06-27
6122.27	518.0	7686.16	628.0	6145.51	495.0	2291.84	394.0	6558.88	625.0	5743.12	533.0		28	6	2020	2020-06-28
3494.59	379.0	6258.37	574.0	4448.35	416.0	2012.95	406.0	5118.87	523.0	4205.69	438.0		29	6	2020	2020-06-29
3758.35	373.0	6547.33	561.0	4666.32	434.0	2470.17	423.0	5184.01	562.0	4142.61	424.0		30	6	2020	2020-06-30
4037.81	397.0	6387.39	578.0	4839.82	453.0	2332.49	421.0	5914.01	662.0	4237.58	462.0		1	7	2020	2020-07-01
3868.57	397.0	6837.20	593.0	4873.78	471.0	2281.26	462.0	5258.28	551.0	5062.14	512.0		2	7	2020	2020-07-02
4314.06	434.0	8629.78	735.0	6108.06	593.0	2657.87	439.0	6454.22	638.0	4967.57	459.0		3	7	2020	2020-07-03
5829.96	525.0	8001.40	687.0	7732.40	623.0	3249.61	527.0	7526.48	739.0	5696.59	560.0		4	7	2020	2020-07-04
5179.27	465.0	7074.12	604.0	5569.02	488.0	2287.74	411.0	6906.58	637.0	5307.66	488.0		5	7	2020	2020-07-05
3968.74	413.0	5867.02	568.0	4771.94	454.0	2454.92	449.0	4971.64	546.0	3534.21	426.0		6	7	2020	2020-07-06
3585.61	379.0	6148.43	607.0	4932.87	482.0	2361.88	435.0	5602.23	591.0	4408.70	470.0		7	7	2020	2020-07-07
3562.19	387.0	6198.11	596.0	5028.52	482.0	2600.61	447.0	5306.93	595.0	4278.14	494.0		8	7	2020	2020-07-08
3388.36	338.0	6612.28	619.0	5009.99	490.0	2198.84	401.0	5593.15	607.0	5848.33	595.0		9	7	2020	2020-07-09
4356.12	426.0	7452.19	693.0	5822.79	577.0	3012.34	498.0	6409.82	612.0	4959.00	503.0		10	7	2020	2020-07-10
5773.58	565.0	8308.45	727.0	7203.06	600.0	3639.70	604.0	7306.67	743.0	5493.35	553.0		11	7	2020	2020-07-11
6111.41	554.0	7978.67	649.0	6969.13	564.0	2930.37	450.0	6635.84	605.0	5081.45	507.0		12	7	2020	2020-07-12
3524.97	386.0	7271.49	652.0	4690.84	453.0	2707.53	535.0	5032.69	591.0	4512.25	507.0		13	7	2020	2020-07-13
3668.91	392.0	6421.49	630.0	4815.58	469.0	2418.38	471.0	5309.09	587.0	4460.37	472.0		14	7	2020	2020-07-14
4227.02	422.0	7240.25	680.0	5781.11	528.0	2567.91	487.0	5965.15	653.0	4137.87	495.0		15	7	2020	2020-07-15
4082.52	427.0	6948.75	651.0	6086.32	570.0	2641.43	501.0	5605.12	604.0	5406.96	594.0		16	7	2020	2020-07-16
4262.20	437.0	7565.12	703.0	6340.14	588.0	2987.54	521.0	7159.24	682.0	4993.09	489.0		17	7	2020	2020-07-17
6105.80	576.0	8855.22	754.0	6909.06	617.0	3910.67	627.0	7272.93	711.0	5589.04	526.0		18	7	2020	2020-07-18
5768.24	511.0	7311.28	635.0	6519.66	590.0	2756.86	460.0	5485.90	553.0	5268.41	509.0		19	7	2020	2020-07-19
3445.09	355.0	6349.49	605.0	4355.55	418.0	2595.27	492.0	5598.71	588.0	4047.17	453.0		20	7	2020	2020-07-20
3535.51	393.0	5755.09	555.0	4367.95	453.0	2965.83	538.0	5606.78	614.0	4209.51	483.0		21	7	2020	2020-07-21
3888.35	422.0	7012.29	638.0	5174.66	510.0	2735.40	487.0	5720.54	611.0	4188.04	451.0		22	7	2020	2020-07-22
3665.17	400.0	6958.92	652.0	5415.79	508.0	2736.34	470.0	5374.51	591.0	4931.90	557.0		23	7	2020	2020-07-23
4804.15	450.0	7891.00	722.0	6758.71	581.0	2647.49	464.0	6635.00	693.0	5228.90	526.0		24	7	2020	2020-07-24
6119.90	579.0	8479.52	726.0	6741.22	600.0	3804.61	629.0	7696.49	734.0	4992.06	550.0		25	7	2020	2020-07-25
5754.60	505.0	8057.43	707.0	6586.51	566.0	2818.77	467.0	6792.12	653.0	5538.57	509.0		26	7	2020	2020-07-26
3543.43	389.0	6129.14	579.0	4643.53	444.0	2976.29	533.0	4793.29	544.0	3834.47	422.0		27	7	2020	2020-07-27
2998.24	332.0	5978.67	602.0	4863.74	467.0	2585.34	485.0	5346.21	542.0	4493.57	467.0		28	7	2020	2020-07-28
3858.94	394.0	6046.68	573.0	4957.60	475.0	2360.92	459.0	6029.16	630.0	4225.64	453.0		29	7	2020	2020-07-29
3255.46	369.0	6953.33	643.0	5012.68	509.0	2504.05	485.0	5646.28	594.0	5291.78	559.0		30	7	2020	2020-07-30
4376.58	444.0	7836.27	711.0	6162.66	585.0	3102.25	526.0	6264.25	654.0	5054.18	507.0		31	7	2020	2020-07-31
5404.23	518.0	9133.24	744.0	7303.48	626.0	3308.77	617.0	7201.97	692.0	6131.14	597.0		1	8	2020	2020-08-01
6567.22	629.0	7843.63	706.0	6599.86	588.0	2934.02	494.0	6487.23	637.0	5263.73	490.0		2	8	2020	2020-08-02
4661.95	504.0	7008.50	625.0	5363.73	512.0	2720.89	458.0	5733.07	599.0	4906.17	527.0		3	8	2020	2020-08-03
4505.42	493.0	7028.39	645.0	5014.55	478.0	2630.90	462.0	5652.42	648.0	4215.57	492.0		4	8	2020	2020-08-04
3869.65	415.0	6066.60	565.0	4829.14	458.0	2777.59	490.0	5750.52	613.0	4350.03	466.0		5	8	2020	2020-08-05
3945.53	416.0	6493.13	628.0	5828.43	540.0	2838.82	482.0	5977.04	659.0	4495.76	522.0		6	8	2020	2020-08-06
4253.11	441.0	7488.34	678.0	6439.36	575.0	2896.35	528.0	6172.18	677.0	5513.98	581.0		7	8	2020	2020-08-07
5820.70	547.0	7871.02	675.0	6309.25	550.0	3279.86	558.0	7216.82	734.0	5665.03	553.0		8	8	2020	2020-08-08
5372.56	507.0	6718.20	572.0	5505.14	505.0	2879.20	483.0	6226.45	640.0	4418.89	465.0		9	8	2020	2020-08-09
4153.76	409.0	6890.67	611.0	5779.63	545.0	3059.62	521.0	5825.78	609.0	4458.63	476.0		10	8	2020	2020-08-10
4031.27	397.0	7071.91	638.0	5431.80	513.0	2826.71	497.0	5116.50	564.0	3678.27	395.0		11	8	2020	2020-08-11
4004.42	416.0	6146.55	558.0	5148.49	490.0	3054.45	548.0	5546.62	595.0	4498.70	482.0		12	8	2020	2020-08-12
3737.67	442.0	6645.88	612.0	5059.66	469.0	2696.46	511.0	5982.74	616.0	4885.02	515.0		13	8	2020	2020-08-13
4842.75	477.0	6792.91	617.0	6488.21	597.0	3647.82	610.0	6578.09	718.0	5378.90	575.0		14	8	2020	2020-08-14
2046.30	188.0	6683.60	565.0	3698.84	322.0			5624.08	562.0	3457.24	337.0		15	8	2020	2020-08-15
5657.46	528.0	8512.45	723.0	6670.37	566.0			6924.03	641.0	5067.70	504.0		16	8	2020	2020-08-16
4557.15	427.0	7018.04	632.0	5808.88	553.0	3951.65	610.0	6409.48	650.0	4802.26	543.0		17	8	2020	2020-08-17
4282.62	427.0	6937.02	625.0	5538.83	530.0	2948.83	545.0	5401.01	587.0	4627.74	495.0		18	8	2020	2020-08-18
4134.81	422.0	6761.69	623.0	6031.68	580.0	2632.71	532.0	5866.64	612.0	4886.69	517.0		19	8	2020	2020-08-19
4256.12	420.0	6522.79	617.0	5356.93	530.0	2705.73	539.0	6176.26	669.0	4539.63	493.0		20	8	2020	2020-08-20
3918.73	409.0	7878.77	721.0	6268.75	587.0	2935.35	530.0	6643.27	649.0	4765.55	511.0		21	8	2020	2020-08-21
5735.66	557.0	9031.59	772.0	6849.15	640.0	3337.84	592.0	7664.84	751.0	5728.36	575.0		22	8	2020	2020-08-22
5414.84	530.0	8152.35	694.0	7119.81	597.0	3327.19	522.0	6762.52	700.0	5204.17	503.0		23	8	2020	2020-08-23
4242.43	436.0	6869.56	675.0	5128.14	541.0	2757.02	517.0	5692.21	626.0	5370.15	570.0		24	8	2020	2020-08-24
3789.89	415.0	6025.82	578.0	5288.92	506.0	2503.73	502.0	5032.71	561.0	5090.88	552.0		25	8	2020	2020-08-25
4478.66	413.0	6685.74	631.0	6104.45	571.0	2794.74	531.0	5523.20	592.0	4957.63	514.0		26	8	2020	2020-08-26
4530.64	452.0	6459.68	588.0	5857.82	537.0	2607.08	496.0	6399.49	695.0	6044.33	646.0		27	8	2020	2020-08-27
5103.61	515.0	8889.98	767.0	7366.40	700.0	2948.51	525.0	6993.12	707.0	6259.66	656.0		28	8	2020	2020-08-28
6960.78	726.0	10499.70	821.0	8794.34	755.0	3713.78	580.0	8392.15	834.0	6325.77	628.0		29	8	2020	2020-08-29
7630.13	693.0	9540.59	832.0	8229.63	708.0	3475.90	520.0	7529.59	736.0	6237.53	614.0		30	8	2020	2020-08-30
4629.52	505.0	7718.10	719.0	6140.91	627.0	3487.76	559.0	6445.48	671.0	5884.06	743.0		31	8	2020	2020-08-31
4896.35	461.0	7935.74	754.0	5721.07	608.0	2866.11	527.0	6267.20	666.0	5318.50	647.0		1	9	2020	2020-09-01
5144.07	535.0	8845.26	805.0	6705.99	666.0	3205.12	600.0	6336.32	690.0	5613.11	690.0		2	9	2020	2020-09-02
4664.74	504.0	7170.80	672.0	6539.81	633.0	2767.78	515.0	6399.03	707.0	5715.54	711.0		3	9	2020	2020-09-03
5555.90	562.0	9324.41	862.0	8467.61	777.0	3300.36	579.0	8123.21	822.0	6416.91	730.0		4	9	2020	2020-09-04
6412.73	658.0	9548.91	843.0	8978.63	786.0	3805.45	661.0	8465.74	802.0	6779.77	734.0		5	9	2020	2020-09-05
6762.30	658.0	9666.07	789.0	8035.09	695.0	3218.91	544.0	6919.10	685.0	5857.86	654.0		6	9	2020	2020-09-06
4870.98	501.0	7835.89	725.0	6068.73	579.0	3133.90	549.0	5745.38	619.0	5709.83	677.0		7	9	2020	2020-09-07
5162.03	525.0	7417.93	703.0	5936.14	552.0	3018.57	587.0	5783.16	633.0	5423.34	667.0		8	9	2020	2020-09-08
4574.97	471.0	7813.69	704.0	6454.15	626.0	3435.30	616.0	5796.69	602.0	5198.20	660.0		9	9	2020	2020-09-09
4942.22	500.0	8592.68	748.0	8022.32	693.0	2903.22	558.0	6673.30	696.0	6410.83	772.0		10	9	2020	2020-09-10
5992.31	594.0	10806.05	915.0	8737.05	769.0	3900.97	688.0	7541.96	769.0	7249.12	785.0		11	9	2020	2020-09-11
6877.83	730.0	11027.39	998.0	9727.81	819.0	4165.00	657.0	9401.11	892.0	7627.72	872.0		12	9	2020	2020-09-12
6312.88	584.0	9145.98	780.0	8687.83	706.0	3189.19	535.0	7302.52	717.0	5841.47	643.0		13	9	2020	2020-09-13
4367.88	443.0	7914.73	733.0	6617.08	640.0	4464.58	682.0	6118.87	649.0	6724.77	882.0		14	9	2020	2020-09-14
4156.84	438.0	7098.59	674.0	5723.47	595.0	3552.80	643.0	6095.01	645.0	6267.44	741.0		15	9	2020	2020-09-15
4238.06	411.0	7776.32	690.0	5920.69	583.0	3919.06	680.0	5619.60	606.0	5923.36	741.0		16	9	2020	2020-09-16
3761.86	386.0	8882.87	794.0	7166.56	704.0	4025.14	675.0	6419.62	674.0	6856.50	863.0		17	9	2020	2020-09-17
5620.28	541.0	10007.39	884.0	7811.99	745.0	4045.53	674.0	7307.23	759.0	8275.55	963.0		18	9	2020	2020-09-18
7235.13	702.0	10996.63	970.0	10331.45	903.0	4277.73	736.0	9259.84	909.0	7807.36	851.0		19	9	2020	2020-09-19
7080.43	689.0	10395.05	841.0	8854.99	800.0	3089.93	492.0	7598.67	731.0	6630.94	738.0		20	9	2020	2020-09-20
4494.35	485.0	7439.53	715.0	5242.48	534.0	3315.52	643.0	5769.42	640.0	5691.46	804.0		21	9	2020	2020-09-21
3660.48	399.0	6835.07	643.0	6385.03	614.0	3458.56	627.0	5474.03	638.0	6085.38	772.0		22	9	2020	2020-09-22
4264.66	451.0	7320.51	715.0	6301.20	624.0	3142.11	637.0	5668.96	637.0	5762.74	805.0		23	9	2020	2020-09-23
4012.95	440.0	7199.46	680.0	8979.73	850.0	3613.41	635.0	5400.72	664.0	5604.53	824.0		24	9	2020	2020-09-24
5259.63	543.0	10655.25	996.0	6315.58	679.0	3984.66	743.0	7969.85	850.0	7449.93	982.0		25	9	2020	2020-09-25
7321.10	777.0	10978.43	944.0	10659.78	929.0	4367.96	751.0	9167.40	906.0	7614.17	949.0		26	9	2020	2020-09-26
6782.41	711.0	9431.65	769.0	7466.97	685.0	3519.22	595.0	7054.43	766.0	6665.02	747.0		27	9	2020	2020-09-27
3785.67	433.0	6151.16	647.0	5551.32	619.0	3173.39	578.0	4999.88	587.0	5257.31	755.0		28	9	2020	2020-09-28
3648.58	421.0	6895.48	683.0	5389.30	580.0	3268.58	581.0	5376.45	576.0	5370.50	736.0		29	9	2020	2020-09-29
4034.58	443.0	6867.19	693.0	6379.40	655.0	3130.79	600.0	5914.12	653.0	5704.33	770.0		30	9	2020	2020-09-30
3982.48	436.0	7701.28	742.0	6090.17	623.0	3232.81	572.0	6272.43	653.0	6106.99	772.0		1	10	2020	2020-10-01
5444.70	580.0	10204.51	976.0	8263.90	825.0	3159.89	620.0	6971.20	750.0	8167.96	946.0		2	10	2020	2020-10-02
7409.74	760.0	11649.09	1062.0	10037.59	971.0	4002.00	644.0	9286.01	920.0	7699.89	912.0		3	10	2020	2020-10-03
7277.45	647.0	9409.53	788.0	7854.60	714.0	3390.06	518.0	6913.35	701.0	6061.45	677.0		4	10	2020	2020-10-04
3383.92	381.0	6309.99	630.0	4660.91	524.0	3099.49	553.0	4812.29	579.0	4535.86	628.0		5	10	2020	2020-10-05
3278.21	367.0	6959.22	660.0	5233.34	586.0	2788.09	531.0	5049.41	568.0	5121.82	655.0		6	10	2020	2020-10-06
4118.42	429.0	6973.28	690.0	5983.68	616.0	2925.58	576.0	5850.79	677.0	5672.92	717.0		7	10	2020	2020-10-07
3936.85	412.0	7516.30	726.0	5977.06	632.0	3045.76	576.0	5548.43	639.0	5946.06	769.0		8	10	2020	2020-10-08
5226.91	558.0	10120.21	981.0	8331.77	855.0	4160.82	633.0	7062.19	742.0	7922.92	987.0		9	10	2020	2020-10-09
7444.55	767.0	11715.86	1019.0	10710.29	937.0	4826.83	743.0	9253.01	907.0	7248.29	842.0		10	10	2020	2020-10-10
6614.47	637.0	8689.31	670.0	7325.66	647.0	3140.87	458.0	6715.37	688.0	5757.88	623.0		11	10	2020	2020-10-11
3257.83	383.0	6310.78	616.0	5554.59	584.0	2807.07	544.0	5056.81	561.0	4932.14	662.0		12	10	2020	2020-10-12
3521.15	362.0	6986.96	679.0	5411.92	561.0	3184.71	535.0	5516.35	574.0	5054.04	668.0		13	10	2020	2020-10-13
3979.00	410.0	6962.25	667.0	6070.44	618.0	3164.25	553.0	5008.30	550.0	5738.06	692.0		14	10	2020	2020-10-14
3736.99	405.0	7723.31	735.0	6784.81	650.0	3310.22	539.0	6406.97	632.0	5178.09	608.0		15	10	2020	2020-10-15
5659.22	540.0	10540.05	955.0	8886.17	846.0	4155.73	694.0	8240.09	860.0	7312.84	895.0		16	10	2020	2020-10-16
7452.61	709.0	11808.60	991.0	10379.17	907.0	4809.22	744.0	9094.34	848.0	8051.21	836.0		17	10	2020	2020-10-17
7009.41	692.0	9033.60	728.0	7709.34	702.0	2646.98	412.0	7044.51	724.0	5599.83	633.0		18	10	2020	2020-10-18
3100.17	348.0	5559.86	540.0	4919.18	502.0	3109.62	596.0	4573.82	502.0	4874.77	595.0		19	10	2020	2020-10-19
3384.07	380.0	6118.35	566.0	4815.99	505.0	3122.08	538.0	5217.18	552.0	4880.89	563.0		20	10	2020	2020-10-20
3490.37	350.0	6625.59	645.0	5863.22	573.0	3153.68	577.0	5557.13	603.0	5064.58	621.0		21	10	2020	2020-10-21
4263.87	466.0	7177.19	700.0	6403.27	700.0	3312.25	586.0	5615.54	621.0	5978.44	781.0		22	10	2020	2020-10-22
5139.76	494.0	8898.20	768.0	7394.02	709.0	3843.33	613.0	6709.17	703.0	6455.42	724.0		23	10	2020	2020-10-23
4939.82	439.0	10268.21	865.0	9538.99	784.0	4499.97	690.0	8100.47	789.0	6931.34	661.0		24	10	2020	2020-10-24
3685.42	362.0	8426.06	701.0	7691.49	704.0	3846.51	522.0	6782.13	626.0	5446.77	574.0		25	10	2020	2020-10-25
3205.62	320.0	5814.53	539.0	4451.19	462.0	3186.14	531.0	3939.24	407.0	3607.94	417.0		26	10	2020	2020-10-26
3539.40	352.0	6390.39	586.0	4597.28	439.0	2861.36	515.0	4452.22	473.0	4678.26	474.0		27	10	2020	2020-10-27
3568.90	347.0	5833.35	539.0	5579.19	533.0	3316.76	535.0	5142.69	516.0	4212.63	458.0		28	10	2020	2020-10-28
3908.04	378.0	6704.57	626.0	5469.40	514.0	3282.06	475.0	5183.87	538.0	4862.33	538.0		29	10	2020	2020-10-29
5361.92	475.0	9257.70	727.0	6955.14	640.0	3411.44	571.0	6668.48	637.0	6083.82	595.0		30	10	2020	2020-10-30
5225.52	406.0	8737.97	667.0	9363.60	724.0	4438.00	627.0	8016.08	690.0	7060.71	668.0		31	10	2020	2020-10-31
4007.19	341.0	7173.80	566.0	6366.62	563.0	2833.67	435.0	5647.00	546.0	5249.27	566.0		1	11	2020	2020-11-01
3920.60	390.0	6556.96	547.0	5089.80	502.0	3207.09	497.0	4437.04	472.0	4280.36	517.0		2	11	2020	2020-11-02
3383.60	320.0	6102.11	521.0	5379.24	510.0	2300.52	428.0	4452.26	481.0	4150.42	507.0		3	11	2020	2020-11-03
4554.60	417.0	6552.07	566.0	5215.56	511.0	3129.82	490.0	5432.32	508.0	5499.94	578.0		4	11	2020	2020-11-04
4724.01	445.0	6696.86	589.0	5827.12	538.0	2481.90	401.0	5656.90	578.0	6260.30	628.0		5	11	2020	2020-11-05
2089.27	168.0	7872.34	609.0	6566.66	585.0	2821.55	416.0	3450.88	320.0	3804.19	324.0		6	11	2020	2020-11-06
1665.15	130.0	8656.18	622.0	7988.00	632.0	3707.11	535.0	3128.79	263.0	3755.24	305.0		7	11	2020	2020-11-07
1369.94	103.0	6822.35	526.0	6140.03	489.0	2853.51	401.0	2775.65	236.0	3411.38	289.0		8	11	2020	2020-11-08
2198.59	204.0	5682.42	471.0	4328.50	404.0	2392.06	391.0	2667.50	278.0	3300.61	324.0		9	11	2020	2020-11-09
1950.44	188.0	5535.13	461.0	5264.79	485.0	2364.68	393.0	2915.62	271.0	3590.57	345.0		10	11	2020	2020-11-10
2213.28	200.0	6425.00	515.0	5757.15	523.0	2477.71	419.0	3401.27	328.0	3404.61	333.0		11	11	2020	2020-11-11
2294.09	211.0	6444.52	558.0	5992.46	502.0	2597.35	428.0	3852.82	359.0	4095.37	379.0		12	11	2020	2020-11-12
3196.73	251.0	8087.55	608.0	7915.84	671.0	3475.96	519.0	4188.16	376.0	5257.79	458.0		13	11	2020	2020-11-13
2992.82	230.0	10640.00	727.0	9733.17	722.0	4136.88	589.0	4624.76	357.0	4811.91	388.0		14	11	2020	2020-11-14
1927.83	168.0	5413.12	386.0	3325.68	264.0			3053.92	260.0	4356.78	335.0		15	11	2020	2020-11-15
2319.99	228.0	3836.91	347.0	4243.60	388.0	2337.40	412.0	2617.06	258.0	3611.44	346.0		16	11	2020	2020-11-16
2311.23	219.0	4654.17	402.0	4345.36	377.0	2344.36	385.0	3455.54	316.0	3657.13	355.0		17	11	2020	2020-11-17
2536.06	227.0	4996.93	408.0	4730.83	387.0	2399.95	418.0	3503.50	318.0	3988.35	340.0		18	11	2020	2020-11-18
2366.91	226.0	5729.65	500.0	4626.75	419.0	2981.72	429.0	3713.61	332.0	3939.44	347.0		19	11	2020	2020-11-19
3226.23	273.0	6993.15	561.0	6623.83	534.0	2826.98	424.0	5016.81	418.0	5349.11	428.0		20	11	2020	2020-11-20
3585.07	271.0	8399.86	574.0	6511.87	478.0	3432.67	431.0	5214.06	405.0	5664.49	434.0		21	11	2020	2020-11-21
2437.37	189.0	4542.61	335.0	5013.03	332.0	1123.86	230.0	3919.85	326.0	4253.66	348.0		22	11	2020	2020-11-22
2597.33	238.0	5538.70	441.0	4219.86	396.0	2515.31	426.0	3168.09	316.0	3695.20	350.0		23	11	2020	2020-11-23
2580.50	243.0	5508.45	447.0	4987.06	434.0	2360.41	391.0	3862.19	353.0	4055.82	370.0		24	11	2020	2020-11-24
2818.46	251.0	5579.68	466.0	5322.74	422.0	2394.87	396.0	3857.48	351.0	4139.93	361.0		25	11	2020	2020-11-25
2903.93	261.0	5525.47	458.0	5330.99	453.0	2382.10	422.0	4585.48	425.0	4447.91	395.0		26	11	2020	2020-11-26
3758.04	302.0	8136.64	586.0	7242.82	565.0	3241.17	467.0	5004.19	422.0	5196.12	440.0		27	11	2020	2020-11-27
