"Vendite_1","Scontrini_1","Vendite_2","Scontrini_2","Vendite_3","Scontrini_3","Vendite_4","Scontrini_4","Vendite_5","Scontrini_5","Vendite_6","Scontrini_6","Giorno","day","month","year","newdate","Scontrino_medio_1","Scontrino_medio_2","Scontrino_medio_3","Scontrino_medio_4","Scontrino_medio_5","Scontrino_medio_6","weekend","matches","Vacanze","INVERNO","PRIMAVERA","ESTATE","AUTUNNO","Eventi.televisivi","FENOMENI","temp_media","sole","precipitazioni","nebbia"
3945.94,586,4891.79,541,NA,NA,2028.39,547,4233.97,614,NA,NA,"Tuesday",13,6,2017,2017-06-13,6.733686007,9.042125693,NA,3.70820841,6.895716612,NA,0,0,1,0,1,0,0,0,"",29,1,0,0
4833.61,650,5776.14,645,NA,NA,2473,626,4793.7,714,NA,NA,"Wednesday",14,6,2017,2017-06-14,7.436323077,8.955255814,NA,3.950479233,6.713865546,NA,0,0,1,0,1,0,0,0,"precipitazioni",29,0,1,0
5572.53,686,6919.26,735,NA,NA,2379.98,577,5302.21,733,NA,NA,"Thursday",15,6,2017,2017-06-15,8.123221574,9.413959184,NA,4.1247487,7.233574352,NA,0,0,1,0,1,0,0,0,"",26,1,0,0
5752.55,753,7831.27,903,NA,NA,2530.59,591,6481.84,880,NA,NA,"Friday",16,6,2017,2017-06-16,7.639508632,8.672502769,NA,4.281878173,7.365727273,NA,0,0,1,0,1,0,0,0,"",29,1,0,0
8577.44,1164,9129.24,943,NA,NA,2869.45,633,7338.04,1011,NA,NA,"Saturday",17,6,2017,2017-06-17,7.368934708,9.681060445,NA,4.533096367,7.258199802,NA,1,0,1,0,1,0,0,0,"",NA,1,0,0
7212.91,839,7231.53,715,NA,NA,2670.12,528,6721.67,780,NA,NA,"Sunday",18,6,2017,2017-06-18,8.597032181,10.11402797,NA,5.057045455,8.617525641,NA,1,0,1,0,1,0,0,0,"",NA,1,0,0
4178.54,546,5614.74,637,NA,NA,2435.51,573,4541.86,689,NA,NA,"Monday",19,6,2017,2017-06-19,7.653003663,8.814348509,NA,4.250453752,6.591959361,NA,0,0,1,0,1,0,0,0,"",27,1,0,0
3905.24,510,5131.61,607,NA,NA,2516.64,613,4621.81,648,NA,NA,"Tuesday",20,6,2017,2017-06-20,7.657333333,8.454052718,NA,4.105448613,7.13242284,NA,0,0,1,0,0,1,0,0,"",28,1,0,0
4412.05,580,5305.87,618,NA,NA,2249.75,590,5193.12,742,NA,NA,"Wednesday",21,6,2017,2017-06-21,7.606982759,8.585550162,NA,3.813135593,6.998814016,NA,0,0,1,0,0,1,0,0,"",29,1,0,0
5065.64,665,5859.6,679,NA,NA,2446.85,598,5213.44,757,NA,NA,"Thursday",22,6,2017,2017-06-22,7.617503759,8.629749632,NA,4.091722408,6.886974901,NA,0,0,1,0,0,1,0,0,"",30,1,0,0
5167.58,676,7194.69,781,NA,NA,2686.49,633,6316.4,840,NA,NA,"Friday",23,6,2017,2017-06-23,7.644349112,9.212151088,NA,4.244060032,7.51952381,NA,0,0,1,0,0,1,0,0,"",30,1,0,0
8547.39,1103,8079.62,909,NA,NA,2857.25,660,7755.95,997,NA,NA,"Saturday",24,6,2017,2017-06-24,7.749220308,8.888470847,NA,4.329166667,7.779287864,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
8178.69,979,8068.6,820,NA,NA,2860.69,575,5829.31,764,NA,NA,"Sunday",25,6,2017,2017-06-25,8.35412666,9.839756098,NA,4.975113043,7.629986911,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
5075.02,667,7013.16,774,NA,NA,2628.86,606,5198.61,718,NA,NA,"Monday",26,6,2017,2017-06-26,7.608725637,9.060930233,NA,4.338052805,7.2404039,NA,0,0,1,0,0,1,0,1,"",26,1,0,0
4961.86,630,6296.38,697,NA,NA,2559.67,614,4593.87,685,NA,NA,"Tuesday",27,6,2017,2017-06-27,7.875968254,9.033543759,NA,4.168843648,6.706379562,NA,0,0,1,0,0,1,0,0,"precipitazioni",24,0,1,0
5072.04,637,6530.38,704,NA,NA,2669.48,634,5261.6,706,NA,NA,"Wednesday",28,6,2017,2017-06-28,7.962386185,9.276107955,NA,4.210536278,7.452691218,NA,0,0,1,0,0,1,0,0,"precipitazioni",23,0,1,0
5288.03,678,6547.24,729,NA,NA,2584.65,645,5428.18,778,NA,NA,"Thursday",29,6,2017,2017-06-29,7.799454277,8.981124829,NA,4.007209302,6.977095116,NA,0,0,1,0,0,1,0,0,"",23,1,0,0
6238.29,783,7985.32,942,NA,NA,3169.07,698,6562.13,883,NA,NA,"Friday",30,6,2017,2017-06-30,7.967164751,8.476985138,NA,4.5402149,7.431630804,NA,0,0,1,0,0,1,0,0,"",23,1,0,0
11188.97,1550,10634.34,1188,NA,NA,3531.81,752,8600.97,1204,NA,NA,"Saturday",1,7,2017,2017-07-01,7.218690323,8.951464646,NA,4.696555851,7.143662791,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
8408.93,1035,7521.77,801,NA,NA,2624.21,556,6406.76,872,NA,NA,"Sunday",2,7,2017,2017-07-02,8.124570048,9.390474407,NA,4.719802158,7.347201835,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
4813.6,712,5698.94,671,NA,NA,2625.1,668,4537.72,725,NA,NA,"Monday",3,7,2017,2017-07-03,6.760674157,8.493204173,NA,3.929790419,6.258924138,NA,0,0,1,0,0,1,0,1,"",26,1,0,0
4590.42,670,6786.12,762,NA,NA,2331.92,596,4869,747,NA,NA,"Tuesday",4,7,2017,2017-07-04,6.851373134,8.905669291,NA,3.91261745,6.518072289,NA,0,0,1,0,0,1,0,0,"",26,1,0,0
5925.3,874,5307.62,664,NA,NA,2962,731,5235.3,883,NA,NA,"Wednesday",5,7,2017,2017-07-05,6.779519451,7.993403614,NA,4.051983584,5.928992072,NA,0,0,1,0,0,1,0,0,"",28,1,0,0
5064.13,710,6369.93,725,NA,NA,2693.68,687,4815.92,768,NA,NA,"Thursday",6,7,2017,2017-07-06,7.132577465,8.786110345,NA,3.920931587,6.270729167,NA,0,0,1,0,0,1,0,0,"",29,1,0,0
5981.86,796,7366.28,878,NA,NA,2567.78,667,6304.47,892,NA,NA,"Friday",7,7,2017,2017-07-07,7.514899497,8.389840547,NA,3.849745127,7.06779148,NA,0,0,1,0,0,1,0,0,"",30,1,0,0
9180.77,1122,7999.14,892,NA,NA,3137.24,716,7070.25,974,NA,NA,"Saturday",8,7,2017,2017-07-08,8.182504456,8.96764574,NA,4.381620112,7.258983573,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
8593.49,951,7488.65,756,NA,NA,2736.63,633,6353.83,800,NA,NA,"Sunday",9,7,2017,2017-07-09,9.036267087,9.905621693,NA,4.323270142,7.9422875,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
5357.91,825,6324.08,707,NA,NA,2856.06,682,4651.5,722,NA,NA,"Monday",10,7,2017,2017-07-10,6.494436364,8.944950495,NA,4.187771261,6.442520776,NA,0,0,1,0,0,1,0,1,"",28,1,0,0
5322.69,762,6396.41,707,NA,NA,2593.99,594,5351.68,864,NA,NA,"Tuesday",11,7,2017,2017-07-11,6.98515748,9.047256011,NA,4.366986532,6.194074074,NA,0,0,1,0,0,1,0,0,"precipitazioni",25,0,1,0
5429.47,785,6575.85,723,NA,NA,2790.29,658,5272.69,803,NA,NA,"Wednesday",12,7,2017,2017-07-12,6.916522293,9.095228216,NA,4.24056231,6.566239103,NA,0,0,1,0,0,1,0,0,"",26,1,0,0
5445.55,707,5585.33,655,NA,NA,2603.35,625,5134.33,773,NA,NA,"Thursday",13,7,2017,2017-07-13,7.702333805,8.527221374,NA,4.16536,6.642082794,NA,0,0,1,0,0,1,0,0,"",28,1,0,0
6044.96,796,8380.74,900,NA,NA,3008.87,677,7078.11,891,NA,NA,"Friday",14,7,2017,2017-07-14,7.594170854,9.311933333,NA,4.444416544,7.944006734,NA,0,0,1,0,0,1,0,0,"precipitazioni",24,0,1,0
8305.67,1090,9016.17,967,NA,NA,3428.42,779,7885.69,1027,NA,NA,"Saturday",15,7,2017,2017-07-15,7.619880734,9.323857291,NA,4.401052632,7.678373905,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
6844.05,814,8063.54,771,NA,NA,2954.92,610,5888.58,775,NA,NA,"Sunday",16,7,2017,2017-07-16,8.407923833,10.45854734,NA,4.844131148,7.598167742,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
5066.45,675,6269.94,691,NA,NA,2730.76,647,5058.6,748,NA,NA,"Monday",17,7,2017,2017-07-17,7.505851852,9.073719247,NA,4.22064915,6.762834225,NA,0,0,1,0,0,1,0,1,"",26,1,0,0
4633.93,644,5357.81,638,NA,NA,2596.66,640,4951.19,794,NA,NA,"Tuesday",18,7,2017,2017-07-18,7.195543478,8.397821317,NA,4.05728125,6.235755668,NA,0,0,1,0,0,1,0,0,"",27,1,0,0
4848.68,646,6300.82,721,NA,NA,2733.99,656,4999.83,779,NA,NA,"Wednesday",19,7,2017,2017-07-19,7.505696594,8.739001387,NA,4.167667683,6.418267009,NA,0,0,1,0,0,1,0,0,"",28,1,0,0
4595.96,657,6531.01,758,NA,NA,2563.92,635,6355.69,917,NA,NA,"Thursday",20,7,2017,2017-07-20,6.995372907,8.616108179,NA,4.037669291,6.930959651,NA,0,0,1,0,0,1,0,0,"",27,1,0,0
6041.66,786,7941.09,887,NA,NA,3245.33,702,6745.96,959,NA,NA,"Friday",21,7,2017,2017-07-21,7.686590331,8.952750846,NA,4.622977208,7.034369135,NA,0,0,1,0,0,1,0,0,"",28,1,0,0
8420.88,1069,8588.75,893,NA,NA,3431.52,789,7424.66,935,NA,NA,"Saturday",22,7,2017,2017-07-22,7.877343312,9.617861142,NA,4.349201521,7.940812834,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
7168.71,891,7528.19,779,NA,NA,2841,584,6228.01,791,NA,NA,"Sunday",23,7,2017,2017-07-23,8.045690236,9.663915276,NA,4.864726027,7.873590392,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
5388.65,741,6561.17,680,NA,NA,2447.18,575,5048.4,770,NA,NA,"Monday",24,7,2017,2017-07-24,7.272132254,9.648779412,NA,4.255965217,6.556363636,NA,0,0,1,0,0,1,0,1,"precipitazioni",24,0,1,0
5153.86,694,5599.95,653,NA,NA,2562.59,637,4944.03,784,NA,NA,"Tuesday",25,7,2017,2017-07-25,7.426311239,8.575727412,NA,4.022904239,6.306160714,NA,0,0,1,0,0,1,0,0,"",26,1,0,0
4928.17,665,6683.85,747,NA,NA,2709.42,676,6025.03,852,NA,NA,"Wednesday",26,7,2017,2017-07-26,7.410781955,8.947590361,NA,4.008017751,7.071631455,NA,0,0,1,0,0,1,0,1,"",25,1,0,0
4702.18,653,6466.87,663,NA,NA,2359.18,551,5681.55,843,NA,NA,"Thursday",27,7,2017,2017-07-27,7.200888208,9.753951735,NA,4.281633394,6.739679715,NA,0,0,1,0,0,1,0,0,"",25,1,0,0
5788.39,872,7788.87,923,NA,NA,2659.42,638,6213.48,987,NA,NA,"Friday",28,7,2017,2017-07-28,6.638061927,8.43864572,NA,4.168369906,6.295319149,NA,0,0,1,0,0,1,0,0,"",27,1,0,0
8161.3,1111,9604.37,962,NA,NA,3315.08,722,8013.84,1064,NA,NA,"Saturday",29,7,2017,2017-07-29,7.34590459,9.983752599,NA,4.591523546,7.531804511,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
7554.37,869,7734.49,766,NA,NA,2628.8,539,6058.3,791,NA,NA,"Sunday",30,7,2017,2017-07-30,8.693176064,10.09724543,NA,4.877179963,7.659039191,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
4928.6,666,5651.52,654,NA,NA,2722.02,653,4873.33,728,NA,NA,"Monday",31,7,2017,2017-07-31,7.4003003,8.64146789,NA,4.16848392,6.694134615,NA,0,0,1,0,0,1,0,1,"",29,1,0,0
4750.47,642,6005.65,621,NA,NA,2691.56,634,4663.23,664,NA,NA,"Tuesday",1,8,2017,2017-08-01,7.399485981,9.670933977,NA,4.245362776,7.022936747,NA,0,0,1,0,0,1,0,0,"precipitazioni",30,0,1,0
4889.3,649,5716.24,650,NA,NA,2537.88,642,5044.4,762,NA,NA,"Wednesday",2,8,2017,2017-08-02,7.533590139,8.794215385,NA,3.953084112,6.619947507,NA,0,0,1,0,0,1,0,0,"",33,1,0,0
4820.66,681,6390.76,731,NA,NA,2328.12,637,5686.99,833,NA,NA,"Thursday",3,8,2017,2017-08-03,7.078795888,8.74248974,NA,3.654819466,6.827118848,NA,0,0,1,0,0,1,0,0,"",32,1,0,0
5063.03,663,6580.92,752,NA,NA,2890.51,702,5933.22,863,NA,NA,"Friday",4,8,2017,2017-08-04,7.636546003,8.751223404,NA,4.117535613,6.875110081,NA,0,0,1,0,0,1,0,0,"",33,1,0,0
8027.97,1025,8275.06,820,NA,NA,3016.16,725,6870.23,894,NA,NA,"Saturday",5,8,2017,2017-08-05,7.832165854,10.09153659,NA,4.16022069,7.684821029,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
7417.58,936,7895.9,781,NA,NA,2412.86,541,5579.59,717,NA,NA,"Sunday",6,8,2017,2017-08-06,7.924764957,10.1099872,NA,4.46,7.781854951,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
4736.04,650,5685.88,616,NA,NA,2164.41,599,4683.21,710,NA,NA,"Monday",7,8,2017,2017-08-07,7.286215385,9.230324675,NA,3.613372287,6.596070423,NA,0,0,1,0,0,1,0,0,"",28,1,0,0
5108.44,650,5617.1,633,NA,NA,2497.64,600,5012.69,694,NA,NA,"Tuesday",8,8,2017,2017-08-08,7.859138462,8.873775671,NA,4.162733333,7.222896254,NA,0,0,1,0,0,1,0,0,"",29,1,0,0
5452.95,717,5510.79,599,NA,NA,2332.21,591,5057.21,733,NA,NA,"Wednesday",9,8,2017,2017-08-09,7.605230126,9.199983306,NA,3.946209814,6.899331514,NA,0,0,1,0,0,1,0,0,"",28,1,0,0
6466.89,823,6588.14,680,NA,NA,2420.07,562,5111.12,711,NA,NA,"Thursday",10,8,2017,2017-08-10,7.857703524,9.688441176,NA,4.306174377,7.188635724,NA,0,0,1,0,0,1,0,0,"",28,1,0,0
6635.19,824,8021.45,800,NA,NA,3146.21,635,6132,842,NA,NA,"Friday",11,8,2017,2017-08-11,8.052415049,10.0268125,NA,4.954661417,7.282660333,NA,0,0,1,0,0,1,0,0,"precipitazioni",20,0,1,0
8387.69,1069,7985.99,854,NA,NA,3359.84,736,6601.32,877,NA,NA,"Saturday",12,8,2017,2017-08-12,7.846295603,9.351276347,NA,4.565,7.527160775,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
6279.32,781,6115.5,611,NA,NA,2565.74,587,4694.23,620,NA,NA,"Sunday",13,8,2017,2017-08-13,8.040102433,10.00900164,NA,4.370936968,7.57133871,NA,1,0,1,0,0,1,0,0,"",NA,1,0,0
5700.29,698,6227.55,657,NA,NA,2951.78,708,5148.3,672,NA,NA,"Monday",14,8,2017,2017-08-14,8.166604585,9.478767123,NA,4.169180791,7.661160714,NA,0,0,1,0,0,1,0,0,"",27,1,0,0
4466.48,513,5327.33,528,NA,NA,3335.996859,727.9916357,4675.32,627,NA,NA,"Tuesday",15,8,2017,2017-08-15,8.706588694,10.08964015,NA,4.574905234,7.456650718,NA,0,0,1,0,0,1,0,0,"",NA,1,0,0
4926.44,617,5947.55,629,NA,NA,3289.4,720,5022.78,711,NA,NA,"Wednesday",16,8,2017,2017-08-16,7.984505673,9.455564388,NA,4.568611111,7.064388186,NA,0,0,1,0,0,1,0,0,"",29,1,0,0
4820.53,622,5723.11,609,NA,NA,2543.52,629,4828.88,703,NA,NA,"Thursday",17,8,2017,2017-08-17,7.750048232,9.397553366,NA,4.043751987,6.868961593,NA,0,0,1,0,0,1,0,0,"",30,1,0,0
5268.82,702,7526.32,830,NA,NA,2888.66,695,5315.96,761,NA,NA,"Friday",18,8,2017,2017-08-18,7.505441595,9.067855422,NA,4.156345324,6.985492773,NA,0,0,1,0,0,1,0,0,"",31,1,0,0
7581.11,944,8429.01,848,NA,NA,3284.05,701,6053.55,828,NA,NA,"Saturday",19,8,2017,2017-08-19,8.030836864,9.939870283,NA,4.684807418,7.311050725,NA,1,1,1,0,0,1,0,0,"",NA,1,0,0
6208.89,693,6956.65,730,NA,NA,2658.15,577,5788.83,722,NA,NA,"Sunday",20,8,2017,2017-08-20,8.959437229,9.529657534,NA,4.606845754,8.017770083,NA,1,1,1,0,0,1,0,0,"",NA,1,0,0
4853.93,626,6862.26,719,NA,NA,2730.55,634,5252.26,718,NA,NA,"Monday",21,8,2017,2017-08-21,7.753881789,9.544172462,NA,4.306861199,7.315125348,NA,0,0,1,0,0,1,0,0,"",26,1,0,0
4941,616,6054.41,680,NA,NA,2628.9,594,4858.24,725,NA,NA,"Tuesday",22,8,2017,2017-08-22,8.021103896,8.903544118,NA,4.425757576,6.70102069,NA,0,0,1,0,0,1,0,0,"",25,1,0,0
4971,670,6208.56,703,NA,NA,2480.52,582,5462.81,774,NA,NA,"Wednesday",23,8,2017,2017-08-23,7.419402985,8.831522048,NA,4.262061856,7.057894057,NA,0,0,1,0,0,1,0,0,"",27,1,0,0
5476.38,694,6560.1,686,NA,NA,2605.84,615,4952.44,702,NA,NA,"Thursday",24,8,2017,2017-08-24,7.891037464,9.562827988,NA,4.237138211,7.054757835,NA,0,0,1,0,0,1,0,0,"",28,1,0,0
5729.78,711,7632.71,854,NA,NA,2670.06,618,5980.41,841,NA,NA,"Friday",25,8,2017,2017-08-25,8.058762307,8.937599532,NA,4.320485437,7.111070155,NA,0,0,1,0,0,1,0,0,"",29,1,0,0
8378.65,1040,9643.69,990,NA,NA,3323.41,718,6822.4,914,NA,NA,"Saturday",26,8,2017,2017-08-26,8.056394231,9.74110101,NA,4.628704735,7.464332604,NA,1,1,1,0,0,1,0,0,"",NA,1,0,0
6980.54,781,8138.27,787,NA,NA,2640.37,527,6338.83,818,NA,NA,"Sunday",27,8,2017,2017-08-27,8.937951344,10.34087675,NA,5.010189753,7.749180929,NA,1,1,1,0,0,1,0,0,"",NA,1,0,0
5637.4,684,6243.53,698,NA,NA,2820.24,634,4986.96,727,NA,NA,"Monday",28,8,2017,2017-08-28,8.241812865,8.944885387,NA,4.448328076,6.859642366,NA,0,0,1,0,0,1,0,0,"",30,1,0,0
5418.62,642,6332.41,696,NA,NA,2505.72,588,5053.1,761,NA,NA,"Tuesday",29,8,2017,2017-08-29,8.440218069,9.09829023,NA,4.261428571,6.640078844,NA,0,0,1,0,0,1,0,0,"",28,1,0,0
5876.1,705,6856.35,748,NA,NA,2591.08,594,5312.37,731,NA,NA,"Wednesday",30,8,2017,2017-08-30,8.334893617,9.166243316,NA,4.362087542,7.267264022,NA,0,0,1,0,0,1,0,0,"",28,1,0,0
6616.55,808,7522.86,807,NA,NA,2597.67,576,6703.32,886,NA,NA,"Thursday",31,8,2017,2017-08-31,8.188799505,9.322007435,NA,4.50984375,7.565823928,NA,0,0,1,0,0,1,0,0,"precipitazioni",26,0,1,0
7318.58,864,9584.82,1006,NA,NA,3378.38,667,7357.08,1033,NA,NA,"Friday",1,9,2017,2017-09-01,8.470578704,9.527654076,NA,5.065037481,7.122052275,NA,0,0,1,0,0,1,0,0,"",29,1,0,0
11561.96,1317,11800.61,1181,NA,NA,3280.83,697,9196.3,1108,NA,NA,"Saturday",2,9,2017,2017-09-02,8.779012908,9.992049111,NA,4.707073171,8.299909747,NA,1,0,1,0,0,1,0,0,"precipitazioni",16,0,1,0
8863.51,989,9178.03,873,NA,NA,2664.62,542,6776.95,848,NA,NA,"Sunday",3,9,2017,2017-09-03,8.962093023,10.51320733,NA,4.916273063,7.991686321,NA,1,0,1,0,0,1,0,0,"",22,1,0,0
5900.67,719,7767.89,853,NA,NA,3268.07,743,5556.37,824,NA,NA,"Monday",4,9,2017,2017-09-04,8.206773296,9.106553341,NA,4.398479139,6.743167476,NA,0,0,1,0,0,1,0,0,"",22,1,0,0
6523.65,755,7314.01,811,NA,NA,3031.91,633,5308.16,736,NA,NA,"Tuesday",5,9,2017,2017-09-05,8.640596026,9.018508015,NA,4.789747235,7.212173913,NA,0,0,1,0,0,1,0,0,"",24,1,0,0
6084.35,691,7152.24,733,NA,NA,2954.15,647,5759.87,808,NA,NA,"Wednesday",6,9,2017,2017-09-06,8.805137482,9.757489768,NA,4.565919629,7.12855198,NA,0,0,1,0,0,1,0,0,"",25,1,0,0
6431.68,787,7385.57,778,NA,NA,2766.95,607,5846.56,753,NA,NA,"Thursday",7,9,2017,2017-09-07,8.172401525,9.493020566,NA,4.558401977,7.76435591,NA,0,0,1,0,0,1,0,0,"precipitazioni",23,0,1,0
7237.25,795,8750.26,902,NA,NA,3054.88,658,7179.72,940,NA,NA,"Friday",8,9,2017,2017-09-08,9.103459119,9.700953437,NA,4.642674772,7.638,NA,0,0,1,0,0,1,0,0,"precipitazioni",22,0,1,0
10660.81,1214,12156.59,1172,NA,NA,3561.35,725,8263.75,1007,NA,NA,"Saturday",9,9,2017,2017-09-09,8.781556837,10.37251706,NA,4.912206897,8.206305859,NA,1,1,1,0,0,1,0,0,"precipitazioni",22,0,1,0
9485.95,1038,10693.86,972,NA,NA,2313.4,468,7385.57,850,NA,NA,"Sunday",10,9,2017,2017-09-10,9.138680154,11.00191358,NA,4.943162393,8.688905882,NA,1,1,1,0,0,1,0,0,"precipitazioni",17,0,1,0
6078.36,700,7965.18,871,NA,NA,3452.37,703,5369.66,759,NA,NA,"Monday",11,9,2017,2017-09-11,8.683371429,9.144867968,NA,4.910910384,7.074650856,NA,0,0,1,0,0,1,0,0,"precipitazioni",20,0,1,0
5133.74,644,8220.7,827,NA,NA,3171.35,701,5532.53,735,NA,NA,"Tuesday",12,9,2017,2017-09-12,7.971645963,9.940386941,NA,4.52403709,7.527251701,NA,0,1,1,0,0,1,0,0,"precipitazioni",22,0,1,0
5667,669,7918.24,837,NA,NA,3755.43,758,5383.37,720,NA,NA,"Wednesday",13,9,2017,2017-09-13,8.470852018,9.460262843,NA,4.95439314,7.476902778,NA,0,1,1,0,0,1,0,0,"",20,1,0,0
